night,AsleepUnspecified,Awake,Core,Deep,InBed,REM,TotalSleepHours
2024-08-26,0.0,0.0,0.4,0.6916666666666667,9.535555555555556,0.0,1.0916666666666668
2024-08-27,0.0,0.3416666666666667,5.108333333333333,0.0,15.23361111111111,2.0999999999999996,7.208333333333333
2024-08-28,0.0,0.0,0.0,0.0,2.5644444444444443,0.0,0.0
2024-08-29,0.0,0.1583333333333333,6.291666666666667,0.3666666666666666,22.5525,1.5750000000000002,8.233333333333334
2024-08-30,0.0,0.0,0.0,0.0,1.1602777777777775,0.0,0.0
2024-09-01,0.0,0.0,0.0,0.0,1.4955555555555555,0.0,0.0
2024-09-02,0.0,0.0,0.0,0.0,14.43722222222222,0.0,0.0
2024-09-03,0.0,0.0,0.0,0.0,8.4375,0.0,0.0
2024-09-04,0.0,0.0,0.0,0.0,8.089166666666667,0.0,0.0
2024-09-05,0.0,0.0,0.0,0.0,1.848611111111111,0.0,0.0
2024-09-06,0.0,0.3999999999999999,4.575,0.3833333333333333,12.923055555555557,1.1333333333333333,6.091666666666667
2024-09-08,0.0,0.125,4.95,0.1666666666666666,14.164722222222222,1.375,6.491666666666667
2024-09-09,0.0,0.0166666666666666,1.8333333333333337,0.425,11.025,0.0,2.2583333333333333
2024-09-10,0.0,0.175,3.6,0.0,12.24111111111111,1.125,4.725
2024-09-11,0.0,0.0,0.0,0.0,8.955277777777777,0.0,0.0
2024-09-12,0.0,0.1166666666666666,4.491666666666666,0.3,13.675833333333332,1.0666666666666669,5.8583333333333325
2024-09-13,0.0,0.0,0.0,0.0,0.3638888888888889,0.0,0.0
2024-09-15,0.0,0.0,0.0,0.0,9.038055555555555,0.0,0.0
2024-09-16,0.0,0.0,0.0,0.0,9.335,0.0,0.0
2024-09-17,0.0,0.0,0.0,0.0,3.5405555555555557,0.0,0.0
2024-09-18,0.0,0.0,0.0,0.0,14.46638888888889,0.0,0.0
2024-09-19,0.0,0.0,0.0,0.0,2.2119444444444443,0.0,0.0
2024-09-20,0.0,0.0,0.0,0.0,6.711944444444445,0.0,0.0
2024-09-22,0.0,0.175,4.375,0.625,14.036944444444444,1.0833333333333337,6.083333333333334
2024-09-23,0.0,0.2583333333333333,5.008333333333333,0.0583333333333333,14.442777777777778,0.7583333333333333,5.824999999999999
2024-09-24,0.0,0.0666666666666666,1.1166666666666667,0.3833333333333333,11.286666666666664,0.0,1.5
2024-09-25,0.0,0.175,5.483333333333333,0.5166666666666667,18.69972222222222,2.0749999999999997,8.075
2024-09-26,0.0,0.1083333333333333,2.975,0.4916666666666666,9.576666666666666,1.2916666666666663,4.758333333333333
2024-09-27,0.0,0.0,0.0,0.0,0.5577777777777777,0.0,0.0
2024-09-29,0.0,0.15,5.35,0.3666666666666667,0.0,2.058333333333333,7.775
2024-09-30,1.2333333333333334,0.2833333333333333,0.0,0.0,0.0,0.0,1.2333333333333334
2024-10-04,0.0,0.1666666666666666,4.108333333333333,0.7583333333333333,0.0,1.2166666666666668,6.083333333333334
2024-10-06,0.0,0.3,5.341666666666667,0.4166666666666667,0.0,1.5666666666666669,7.325
2024-10-07,0.0,0.0166666666666666,1.125,0.2583333333333333,0.0,0.0,1.3833333333333333
2024-10-08,2.4,0.9333333333333332,4.258333333333334,1.0333333333333332,0.0,1.425,9.116666666666667
2024-10-09,0.0,0.6166666666666667,5.233333333333333,0.0,0.0,0.525,5.758333333333334
2024-10-10,0.0,1.0166666666666666,4.416666666666667,0.1916666666666666,0.0,1.2166666666666668,5.825
2024-10-11,1.7916666666666667,0.2666666666666666,3.125,0.4666666666666667,0.0,0.45,5.833333333333334
2024-10-12,1.4666666666666666,0.2416666666666666,0.8166666666666667,0.1916666666666666,0.0,0.0,2.475
2024-10-13,1.4416666666666669,0.6,5.816666666666666,0.6416666666666666,0.0,2.0583333333333336,9.958333333333332
2024-10-14,0.0,1.75,5.233333333333333,0.8416666666666667,0.0,1.6833333333333331,7.758333333333333
2024-10-15,2.4916666666666667,0.225,5.025,0.0,0.0,1.9416666666666669,9.458333333333334
2024-10-16,0.0,0.3916666666666667,7.691666666666667,0.7666666666666667,0.0,2.033333333333333,10.491666666666667
2024-10-17,1.0833333333333333,0.35,7.275,0.9166666666666669,0.0,1.9666666666666668,11.241666666666667
2024-10-18,0.0,0.15,5.608333333333333,0.0,0.0,0.9,6.508333333333334
2024-10-19,0.0,0.4833333333333333,6.25,0.5333333333333333,0.0,1.6833333333333331,8.466666666666667
2024-10-20,0.0,0.2583333333333333,5.433333333333333,0.4166666666666667,0.0,1.8333333333333333,7.683333333333333
2024-10-21,0.0,1.15,5.525,1.2000000000000002,0.0,0.25,6.9750000000000005
2024-10-22,0.0,0.35,6.183333333333334,0.6,0.0,1.125,7.908333333333333
